,uid,Batch,RBP,prefix,bam_0,bam_1,bam_control,plus_0,plus_1,plus_control,minus_0,minus_1,minus_control,bed_0,bed_1,idr,Cell Line
34,4036,batch16,FXR1,encode4_batch16.4036,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4036_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4036_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4036_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4036_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4036_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4036_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4036_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4036_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4036_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4036_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4036_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_IDR_hg38/results/encore_master_batch16_IDR/results/4036_CLIP1_rep1.vs.4036_CLIP2_rep2.bed,K562
35,4082,batch16,EIF4E,encode4_batch16.4082,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4082_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4082_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4082_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4082_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4082_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4082_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4082_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4082_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4082_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4082_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4082_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_IDR_hg38/results/encore_master_batch16_IDR/results/4082_CLIP1_rep1.vs.4082_CLIP2_rep2.bed,HepG2
36,4072,batch16,UBCH7,encode4_batch16.4072,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4072_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4072_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4072_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4072_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4072_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4072_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4072_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4072_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4072_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4072_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4072_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_IDR_hg38/results/encore_master_batch16_IDR/results/4072_CLIP1_rep1.vs.4072_CLIP2_rep2.bed,HepG2
37,4081,batch16,APEX1,encode4_batch16.4081,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4081_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4081_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4081_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4081_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4081_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4081_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4081_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4081_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4081_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4081_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4081_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_IDR_hg38/results/encore_master_batch16_IDR/results/4081_CLIP1_rep1.vs.4081_CLIP2_rep2.bed,HepG2
38,4028,batch16,APEX1,encode4_batch16.4028,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4028_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4028_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4028_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4028_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4028_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4028_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4028_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4028_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4028_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4028_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4028_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_IDR_hg38/results/encore_master_batch16_IDR/results/4028_CLIP1_rep1.vs.4028_CLIP2_rep2.bed,K562
39,4083,batch16,ELAVL1,encode4_batch16.4083,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4083_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4083_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4083_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4083_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4083_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4083_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4083_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4083_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4083_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4083_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4083_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_IDR_hg38/results/encore_master_batch16_IDR/results/4083_CLIP1_rep1.vs.4083_CLIP2_rep2.bed,HepG2
40,4087,batch16,SUZ12,encode4_batch16.4087,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4087_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4087_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4087_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4087_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4087_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4087_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4087_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4087_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4087_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4087_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch16.4087_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_IDR_hg38/results/encore_master_batch16_IDR/results/4087_CLIP1_rep1.vs.4087_CLIP2_rep2.bed,K562
41,4097,batch17,EIF2B3,encode4_batch17.4097,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4097_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4097_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4097_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4097_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4097_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4097_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4097_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4097_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4097_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4097_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4097_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_IDR_hg38/results/encore_master_batch17_IDR/results/4097_CLIP1_rep1.vs.4097_CLIP2_rep2.bed,HepG2
42,4111,batch17,CTCF,encode4_batch17.4111,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4111_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4111_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4111_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4111_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4111_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4111_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4111_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4111_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4111_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4111_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4111_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_IDR_hg38/results/encore_master_batch17_IDR/results/4111_CLIP1_rep1.vs.4111_CLIP2_rep2.bed,HepG2
43,4107,batch17,EEF2,encode4_batch17.4107,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4107_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4107_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4107_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4107_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4107_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4107_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4107_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4107_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4107_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4107_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4107_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_IDR_hg38/results/encore_master_batch17_IDR/results/4107_CLIP1_rep1.vs.4107_CLIP2_rep2.bed,HepG2
44,4108,batch17,GARS,encode4_batch17.4108,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4108_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4108_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4108_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4108_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4108_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4108_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4108_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4108_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4108_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4108_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4108_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_IDR_hg38/results/encore_master_batch17_IDR/results/4108_CLIP1_rep1.vs.4108_CLIP2_rep2.bed,HepG2
45,4109,batch17,KPNB1,encode4_batch17.4109,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4109_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4109_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4109_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.bam,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4109_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4109_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4109_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.pos.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4109_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4109_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4109_CLIP1_INPUT.umi.r1.fq.genome-mappedSoSo.rmDupSo.norm.neg.bw,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4109_CLIP1_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_hg38/encode4_batch17.4109_CLIP2_CLIP.umi.r1.fq.genome-mappedSoSo.rmDupSo.peakClusters.normed.compressed.sorted.blacklist-removed.bed,/projects/ps-yeolab5/encore/processing/encore_master_IDR_hg38/results/encore_master_batch17_IDR/results/4109_CLIP1_rep1.vs.4109_CLIP2_rep2.bed,HepG2
